date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200325,HI,90,4357,,,6,,,,,,9bb75dd30e325c6a18abe4a0b7efc5abf0c2ef57,2020-03-25T20:00:00Z,,6,4447,4447,4447,15,0,2,768,13,781
20200325,IA,145,2578,,23,36,,,,,,13d8e16121979021bb57103d7b961e31b3dfee2e,2020-03-25T20:00:00Z,1,36,2723,2723,2723,19,1,9,263,21,284
20200325,ID,73,1887,,,,,,,,,a4fa527e00632ae29efb14c92c81b06642e554cb,2020-03-25T20:00:00Z,0,,1960,1960,1960,16,0,0,0,23,23
20200325,IL,1865,12344,,,,,,,,,de4c69056480e6111af2b8aeb434f5f8d597b170,2020-03-25T20:00:00Z,19,,14209,14209,14209,17,3,0,2410,330,2740
20200325,IN,477,2879,,,1,,,,,,1a6af9e7ccb688e3321a736a824bb1fe799b7ef8,2020-03-25T20:00:00Z,14,1,3356,3356,3356,18,2,0,313,112,425
20200325,KS,126,2360,,,,,,,,,deae962902c0a2fb252f981aaba83eda616d6029,2020-03-25T20:00:00Z,3,,2486,2486,2486,20,1,0,274,28,302
20200325,KY,157,2865,,,,,,,,,8fc7de737c41520c298dcbceba279e065ddceeb7,2020-03-25T20:00:00Z,4,,3022,3022,3022,21,0,0,1103,33,1136
20200325,LA,1795,9656,,491,,,,163,,,f8bc75603abe9cb7b1b17b37196513f9f0916e82,2020-03-25T20:00:00Z,65,,11451,11451,11451,22,19,0,2441,407,2848
20200325,MA,1838,17956,,,103,,,,,,95bb4fdcf8938f1681915e4ab6cd29914ed60b24,2020-03-25T20:00:00Z,15,103,19794,19794,19794,25,4,9,5366,679,6045
20200325,MD,423,94,,,,,,,,,ef79567177f07f1f10279b6a4bbb1326684bbd00,2020-03-25T20:00:00Z,4,,517,517,517,24,1,0,0,74,74
20200325,ME,149,3177,,,,,,,,7,6a21285c01dfd9378d220175d14dc3a772dfe3fe,2020-03-25T20:00:00Z,,,3326,3326,3326,23,0,0,163,24,187
20200325,MI,7060,7537,,,,,,,,,8caeeec0387cf6fe763f8215ab7d28c56c8ad0a7,2020-03-25T20:00:00Z,43,,14597,14597,14597,26,19,0,1741,619,2360
20200325,MN,287,11188,,26,35,,,,,122,0901433ad4b755a7fa7bf999a5d1cb967f3b843e,2020-03-25T20:00:00Z,1,35,11475,11475,11475,27,0,14,5638,25,5663
20200325,MO,356,369,,,,,,,,,f7ac8ac4376125f549f2d3237af885e7effab1b5,2020-03-25T20:00:00Z,8,,725,725,725,29,5,0,0,173,173
20200325,MP,0,,,,,,,,,,2412f6b612ee38dd778455fcf069651b33a164a0,2020-03-25T20:00:00Z,0,,0,0,0,69,0,0,0,0,0
20200325,MS,377,1566,,,117,,,,,,9968fd3d3074b5b25f4930d48c5c7269f0a83495,2020-03-25T20:00:00Z,2,117,1943,1943,1943,28,1,31,14,57,71
20200325,MT,53,1948,,,,,,,,,25cdd51b3866c8760da24735f8c0b495d8ea371c,2020-03-25T20:00:00Z,,,2001,2001,2001,30,0,0,305,7,312
20200325,NC,504,9985,,29,,,,,,,ee6173b3a7357aaa26da71326ded7a234fa338c1,2020-03-25T20:00:00Z,1,,10489,10489,10489,37,1,0,1844,106,1950
20200325,ND,39,1734,,,8,,,,,,6c0feae4a6bfd4cf279d43da9bed66faff769fa4,2020-03-25T20:00:00Z,0,8,1773,1773,1773,38,0,3,280,5,285
20200325,NE,61,1304,,,,,,,,,72bc397b422f829aa332430ba9e018a98aec8427,2020-03-25T20:00:00Z,0,,1365,1365,1365,31,0,0,329,9,338
20200325,NH,108,2356,804,,13,,,,,,ba894271c0369b91572e02c61dbe15afd68c146b,2020-03-25T20:00:00Z,1,13,3268,2464,2464,33,0,2,909,7,916
20200325,NJ,4402,10452,,,,,,,,,db32961abdc494e4610cb9201238755c5dbe9c9d,2020-03-25T20:00:00Z,62,,14854,14854,14854,34,18,0,2127,727,2854
20200325,NM,100,6742,,,,,,,,,b1128704739dbdde58897b48092a9f580fa1ee73,2020-03-25T20:00:00Z,1,,6842,6842,6842,35,1,0,852,17,869
20200325,NV,321,4251,,,,,,,,,527559709b16a14d2f376fb0df0c1c90150a4399,2020-03-25T20:00:00Z,6,,4572,4572,4572,32,2,0,297,43,340
20200325,NY,30811,72668,,,3805,,,,,,332b18596170cd3e35617cfba48a5723aa2ec8f3,2020-03-25T20:00:00Z,285,3805,103479,103479,103479,36,75,571,7063,5146,12209
20200325,OH,704,14060,,,182,,74,,,,37f081a41326a68ac5070d7ed52344f4839699b4,2020-03-25T20:00:00Z,10,182,14764,14764,14764,39,2,37,13920,140,14060
20200325,OK,164,805,,,59,,,,,,0a9c58ed26188df9e615374204dca8c4e9bded41,2020-03-25T20:00:00Z,5,59,969,969,969,40,2,34,70,58,128
20200325,OR,209,4350,,,61,,,,,,5a3e8848f9b6371e0c31274fd62117c40f06a0a3,2020-03-25T20:00:00Z,8,61,4559,4559,4559,41,0,0,0,0,0
20200325,PA,1127,11193,,,,,,,,,a04cdbf57ddbd0c489b48882295db9559fb037b5,2020-03-25T20:00:00Z,11,,12320,12320,12320,42,4,0,2550,276,2826
20200325,PR,51,317,70,,,,,,,,a29866b5ad6a6ac14b8d352af3b9af315c1f1c63,2020-03-25T20:00:00Z,2,,438,368,368,72,0,0,49,12,61
20200325,RI,132,1262,196,15,,,,,,,375952097e60875f852b8b4afdec4b37e5e1872e,2020-03-25T20:00:00Z,,,1590,1394,1394,44,0,0,62,8,70
20200325,SC,424,2303,,,102,,,,,,eee95db6f47c1427fd6e5482cf0deeced90a8f05,2020-03-25T20:00:00Z,7,102,2727,2727,2727,45,2,102,291,126,417
20200325,SD,41,819,268,,,,,,,,26eb16cec32ca8e58e78f3faa6b2bf73b60aeecc,2020-03-25T20:00:00Z,1,,1128,860,860,46,0,0,29,11,40
20200325,TN,784,11012,,,53,,,,,,99bf1065223280d5519a05c0f2363f77244d41a9,2020-03-25T20:00:00Z,3,53,11796,11796,11796,47,1,53,495,117,612
20200325,TX,974,12520,,,,,,,,,94d22076ee33e8232bf343c6e7cb48853cad8083,2020-03-25T20:00:00Z,12,,13494,13494,13494,48,3,0,1763,564,2327
20200325,UT,346,6491,,,,,,,,,0edf4fe386389c4acf4c834fa913fa86ba48669b,2020-03-25T20:00:00Z,1,,6837,6837,6837,49,0,0,967,47,1014
20200325,VA,391,4979,,,59,,,,,,f6276b380e5e6e9a92435116b52b41ae24db94df,2020-03-25T20:00:00Z,9,59,5370,5370,5370,51,2,14,799,101,900
20200325,VI,17,55,2,,,,,,,,ef607d6eacdb14ebba28bb521e766e6bbbd21a77,2020-03-25T20:00:00Z,,,74,72,72,78,0,0,55,0,55
20200325,VT,123,1589,,,,,,,,,007aa638edad042e4ae3bc4e7d899f62b3d3ffee,2020-03-25T20:00:00Z,8,,1712,1712,1712,50,1,0,149,28,177
20200325,WA,3275,31712,,,,,,,,,252185670eb01b6f7ad74831788d8c738eaac96d,2020-03-25T20:00:00Z,155,,34987,34987,34987,53,13,0,0,452,452
20200325,WI,585,10089,,,,,,,,,990d1cee0a0325690dd1ddb866cc2ec4d457130a,2020-03-25T20:00:00Z,7,,10674,10674,10674,55,2,0,1852,128,1980
20200325,WV,39,759,6,,1,,,,,,e23f509ba05bca7c485e27672c0beea77f7608e7,2020-03-25T20:00:00Z,0,1,804,798,798,54,0,0,149,19,168
20200325,WY,44,954,,,,,,,,7,9eeedd6bac08a0fa82e127b99fd62ab414a2f690,2020-03-25T20:00:00Z,,,998,998,998,56,0,0,244,15,259
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
